date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:04	18443/18443	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Oct%202021%2007:19:03%20GMT	https://cdn.rawgit.com/google/code-prettify/master/loader/run_prettify.js?lang=css&skin=default	T:/Templates/Elite%20Admin/cdn.rawgit.com/google/code-prettify/master/loader/run_prettify2102.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-list-media.html)
13:04:05	8637/8637	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-21bd%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/ribbon-page.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/ribbon-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-ribbons.html)
13:04:07	15731/15731	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-3d73%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-datepicker/bootstrap-datepicker.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-datepicker/bootstrap-datepicker.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-date-paginator.html)
13:04:09	54216/54216	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-d3c8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img5.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img5.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-carousel.html)
13:04:09	26418/26418	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-6732%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/img3.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/img3.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-carousel.html)
13:04:10	34437/34437	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-8685%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/moment.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/moment.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-date-paginator.html)
13:04:11	9440/9440	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-24e0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/bootstrap-datepaginator.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/bootstrap-datepaginator.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-date-paginator.html)
13:04:11	33599/33599	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-833f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-datepicker/bootstrap-datepicker.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-datepicker/bootstrap-datepicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-date-paginator.html)
13:04:11	10372/10372	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-2884%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-dragable-portlet.html)
13:04:12	1291/1291	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-50b%22	https://cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	T:/Templates/Elite%20Admin/cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-dragable-portlet.html)
13:04:14	78173/78173	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-1315d%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img6.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img6.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-carousel.html)
13:04:15	3681/3681	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-e61%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.jQueryUI.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.jQueryUI.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-dragable-portlet.html)
13:04:15	64962/64962	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-fdc2%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-dragable-portlet.html)
13:04:17	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Oct%202021%2007:19:16%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/material/login.html	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/login.html	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-spinner.html)
13:04:18	1850/1850	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-73a%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/file-upload.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/file-upload.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-basic.html)
13:04:19	6567/6567	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-19a7%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/jasny-bootstrap.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/jasny-bootstrap.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-basic.html)
13:04:19	15185/15185	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-3b51%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/css/select2.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/css/select2.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:20	683/683	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-2ab%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:20	9777/9777	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-2631%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:20	1317/1317	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-525%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:21	444/444	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-1bc%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:21	2255/2255	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-8cf%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/css/multi-select.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/css/multi-select.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:21	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-3dee5%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jqueryui/jquery-ui.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jqueryui/jquery-ui.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-dragable-portlet.html)
13:04:22	24502/24502	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-5fb6%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:23	8912/8912	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-22d0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:25	44448/44448	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-ada0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:25	22617/22617	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-5859%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:25	76272/76272	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-129f0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/js/select2.full.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/js/select2.full.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:25	1491/1491	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-5d3%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dff/dff.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dff/dff.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:26	539590/539590	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-83bc6%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/lodash.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/lodash.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/ui-dragable-portlet.html)
13:04:26	19226/19226	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-4b1a%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/js/jquery.multi-select.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/js/jquery.multi-select.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-addons.html)
13:04:26	3356/3356	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-d1c%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/floating-label.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/floating-label.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-float-input.html)
13:04:27	3676/3676	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-e5c%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:27	6211/6211	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-1843%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:27	7192/7192	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-1c18%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:27	3045/3045	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-be5%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:28	8402/8402	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-20d2%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:28	56540/56540	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-dcdc%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:28	10783/10783	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-2a1f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:29	27951/27951	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-6d2f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColor/dist/jquery-asColor.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColor/dist/jquery-asColor.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:29	22509/22509	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-57ed%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asGradient/dist/jquery-asGradient.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asGradient/dist/jquery-asGradient.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:30	33583/33583	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-832f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:30	34375/34375	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-8647%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:30	9861/9861	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-2685%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/css/dropify.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/css/dropify.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-upload.html)
13:04:31	63818/63818	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-f94a%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-pickers.html)
13:04:32	10516/10516	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-2914%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/js/dropify.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/js/dropify.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-upload.html)
13:04:33	1437/1437	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-59d%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/mask.init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/mask.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-mask.html)
13:04:35	48213/48213	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-bc55%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/validation.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/validation.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-validation.html)
13:04:37	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-620%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-icheck.html)
13:04:37	118370/118370	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1ce62%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/inputmask/dist/min/jquery.inputmask.bundle.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/inputmask/dist/min/jquery.inputmask.bundle.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-mask.html)
13:04:37	1334/1334	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-536%22	http://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/form-icheck.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/form-icheck.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-icheck.html)
13:04:38	4931/4931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1343%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-icheck.html)
13:04:38	3337/3337	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-d09%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-icheck.html)
13:04:39	3738/3738	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-e9a%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-img-cropper.html)
13:04:40	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Oct%202021%2007:19:38%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/material/cropped.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/material/cropped.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-img-cropper.html)
13:04:41	6568/6568	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-19a8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-img-cropper.html)
13:04:42	35983/35983	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-8c8f%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-img-cropper.html)
13:04:42	812/812	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-32c%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typehead-min.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typehead-min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-typehead.html)
13:04:44	6581/6581	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-19b5%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/typeahead.init.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/typeahead.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-typehead.html)
13:04:45	8992/8992	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-2320%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/steps.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/steps.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-wizard.html)
13:04:45	39749/39749	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-9b45%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typeahead.bundle.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typeahead.bundle.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-typehead.html)
13:04:47	13857/13857	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-3621%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.steps.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.steps.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-wizard.html)
13:04:47	137185/137185	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-217e1%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-1.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-1.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-upload.html)
13:04:48	23261/23261	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-5add%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.validate.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.validate.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-wizard.html)
13:04:49	21202/21202	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-52d2%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-xeditable.html)
13:04:49	36502/36502	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-8e96%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/dist/sweetalert2.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/dist/sweetalert2.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-wizard.html)
13:04:50	18343/18343	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-47a7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-summernote.html)
13:04:53	178481/178481	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-2b931%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-2.jpg	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-2.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/material/form-upload.html)
13:04:54	3715/3715	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-e83%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.min.js	T:/Templates/Elite%20Admin/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/material/table-basic.html)
